intersection_id, city        , timestamp          , north_vehicle_count, south_vehicle_count, east_vehicle_count, west_vehicle_count, vehicle_type_distribution                    , avg_wait_time, queue_length, signal_phase, reward
              1, Chennai     , 2024-01-01 00:00:00,                  24,                  27,                 26,                 25, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        133.36,           18, East-West   , -85.72
            113, Trichy      , 2024-01-23 15:00:00,                  37,                  35,                 33,                 38, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        169.17,           31, East-West   , -110.9
            113, Trichy      , 2024-01-23 16:30:00,                  36,                  34,                 37,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        163.25,           30, East-West   , -106.95
            113, Trichy      , 2024-01-23 18:00:00,                  49,                  49,                 48,                 54, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        193.17,           60, East-West   , -133.9
            113, Trichy      , 2024-01-23 19:30:00,                  50,                  45,                 48,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        194.41,           48, North-South , -131.24
            113, Trichy      , 2024-01-23 21:00:00,                  12,                  13,                 12,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.21,            6, East-West   , -68.12
            113, Trichy      , 2024-01-23 22:30:00,                  14,                  14,                 12,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.34,            7, East-West   , -73.4
            114, Trichy      , 2024-01-24 00:00:00,                  12,                  12,                 14,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.13,            5, North-South , -70.78
            114, Trichy      , 2024-01-24 01:30:00,                  13,                  14,                 12,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        117.68,            8, East-West   , -73.01
            114, Trichy      , 2024-01-24 03:00:00,                  13,                  13,                 15,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        124.25,            9, North-South , -77.35
            114, Trichy      , 2024-01-24 04:30:00,                  13,                  14,                 13,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        116.49,           11, East-West   , -73.4
            114, Trichy      , 2024-01-24 06:00:00,                  12,                  14,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        127.58,           11, North-South , -80.15
            114, Trichy      , 2024-01-24 07:30:00,                  56,                  51,                 52,                 48, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        204.74,           67, East-West   , -143.15
            114, Trichy      , 2024-01-24 09:00:00,                  31,                  36,                 32,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        163.35,           22, North-South , -104.91
            114, Trichy      , 2024-01-24 10:30:00,                  34,                  30,                 34,                 33, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        145.88,           19, North-South , -93.23
            114, Trichy      , 2024-01-24 12:00:00,                  43,                  42,                 44,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        177.62,           34, East-West   , -116.77
            114, Trichy      , 2024-01-24 13:30:00,                  42,                  41,                 46,                 42, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        174.72,           31, North-South , -114.33
            114, Trichy      , 2024-01-24 15:00:00,                  34,                  38,                 39,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        176.03,           34, North-South , -116.12
            114, Trichy      , 2024-01-24 16:30:00,                  37,                  36,                 32,                 33, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        175.28,           26, North-South , -113.07
            114, Trichy      , 2024-01-24 18:00:00,                  44,                  47,                 44,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        184.32,           40, East-West   , -122.69
            114, Trichy      , 2024-01-24 19:30:00,                  53,                  49,                 53,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        192.85,           64, East-West   , -135.11
            114, Trichy      , 2024-01-24 21:00:00,                  14,                  15,                 12,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        107.83,            6, North-South , -66.7
            114, Trichy      , 2024-01-24 22:30:00,                  12,                  12,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        121.3 ,            5, North-South , -74.28
            115, Trichy      , 2024-01-25 00:00:00,                  14,                  14,                 14,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        124.13,            9, North-South , -77.38
            115, Trichy      , 2024-01-25 01:30:00,                  12,                  12,                 14,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        121.42,           10, East-West   , -75.85
            115, Trichy      , 2024-01-25 03:00:00,                  12,                  13,                 14,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        115.71,           11, North-South , -72.93
            115, Trichy      , 2024-01-25 04:30:00,                  13,                  12,                 14,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        103.47,            7, East-West   , -64.28
            115, Trichy      , 2024-01-25 06:00:00,                  14,                  13,                 13,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        126.46,            9, North-South , -78.77
            115, Trichy      , 2024-01-25 07:30:00,                  56,                  52,                 56,                 47, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        200.87,           71, East-West   , -142.12
            115, Trichy      , 2024-01-25 09:00:00,                  35,                  33,                 33,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        168.74,           24, East-West   , -108.74
            115, Trichy      , 2024-01-25 10:30:00,                  30,                  30,                 32,                 32, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        154.35,           12, North-South , -96.51
            115, Trichy      , 2024-01-25 12:00:00,                  42,                  44,                 40,                 40, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        172.61,           26, East-West   , -111.36
            115, Trichy      , 2024-01-25 13:30:00,                  43,                  39,                 42,                 45, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        174.43,           29, East-West   , -113.66
            115, Trichy      , 2024-01-25 15:00:00,                  34,                  32,                 32,                 35, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        161.65,           21, North-South , -103.39
            115, Trichy      , 2024-01-25 16:30:00,                  37,                  38,                 32,                 34, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        158.54,           29, North-South , -104.12
            115, Trichy      , 2024-01-25 18:00:00,                  50,                  50,                 45,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        189.5 ,           54, East-West   , -129.9
            115, Trichy      , 2024-01-25 19:30:00,                  48,                  52,                 52,                 49, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        193.28,           61, East-West   , -134.37
            115, Trichy      , 2024-01-25 21:00:00,                  14,                  13,                 13,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.33,            7, North-South , -68.4
            115, Trichy      , 2024-01-25 22:30:00,                  13,                  12,                 14,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.2 ,            7, North-South , -74.32
            116, Trichy      , 2024-01-26 00:00:00,                  14,                  12,                 13,                 14, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        118.32,            8, North-South , -73.39
            116, Trichy      , 2024-01-26 01:30:00,                  14,                  13,                 14,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        110.94,            9, North-South , -69.46
            116, Trichy      , 2024-01-26 03:00:00,                  12,                  12,                 13,                 13, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        120.96,            6, East-West   , -74.48
            116, Trichy      , 2024-01-26 04:30:00,                  12,                  14,                 14,                 12, Bikes: 55%; Cars: 30%; Buses: 10%; Trucks: 5%,        106.57,            8, North-South , -66.44
